"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","predicted","-","0.92",,"INPP5D (FI) PTK2B","false",,"INPP5D (FI) PTK2B"
"FI","predicted","-","0.64",,"C1D (FI) NCOR1","false",,"C1D (FI) NCOR1"
"FI","complex; input; reaction","-","1.0",,"EP300 (FI) SP1","false",,"EP300 (FI) SP1"
"FI","expression regulated by","<-","1.0",,"APP (FI) TBP","false",,"APP (FI) TBP"
"FI","activate; expression regulates","->","1.0",,"RXRA (FI) RXRB","false",,"RXRA (FI) RXRB"
"FI","activate; inhibited by","|->","1.0",,"ARRB2 (FI) HDAC1","false",,"ARRB2 (FI) HDAC1"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"UBC (FI) UBE2A","false",,"UBC (FI) UBE2A"
"FI","reaction","-","1.0",,"ARNTL (FI) RXRA","false",,"ARNTL (FI) RXRA"
"FI","PPrel: activated by; complex; input","<-","1.0",,"GNB1 (FI) OR2M2","false",,"GNB1 (FI) OR2M2"
"FI","PPrel: inhibited by","|-","1.0",,"CACNA1B (FI) GNB1","false",,"CACNA1B (FI) GNB1"
"FI","complex","-","1.0",,"MYO1C (FI) SPTAN1","false",,"MYO1C (FI) SPTAN1"
"FI","PPrel: activation","->","1.0",,"ANK2 (FI) ITPR3","false",,"ANK2 (FI) ITPR3"
"FI","predicted","-","0.64",,"CDC42 (FI) MAP3K10","false",,"CDC42 (FI) MAP3K10"
"FI","complex; input","-","1.0",,"ANK2 (FI) SPTA1","false",,"ANK2 (FI) SPTA1"
"FI","expression regulated by","<-","1.0",,"FOXA1 (FI) RXRA","false",,"FOXA1 (FI) RXRA"
"FI","activate; reaction","->","1.0",,"NRAS (FI) YWHAZ","false",,"NRAS (FI) YWHAZ"
"FI","expression regulates","->","1.0",,"SP1 (FI) TERT","false",,"SP1 (FI) TERT"
"FI","complex","-","1.0",,"MYO15A (FI) RIPOR2","false",,"MYO15A (FI) RIPOR2"
"FI","GErel: expression by; expression regulated by","<-","1.0",,"EDN1 (FI) FOS","false",,"EDN1 (FI) FOS"
"FI","PPrel: binding/association","-","1.0",,"ACTB (FI) AHNAK","false",,"ACTB (FI) AHNAK"
"FI","predicted","-","0.64",,"APP (FI) TAF1","false",,"APP (FI) TAF1"
"FI","catalyzed by; complex; input","<-","1.0",,"ACTB (FI) PTK2B","false",,"ACTB (FI) PTK2B"
"FI","expression regulated by","<-","1.0",,"EGR1 (FI) TAL1","false",,"EGR1 (FI) TAL1"
"FI","activate; reaction","->","1.0",,"HLA-A (FI) VAV1","false",,"HLA-A (FI) VAV1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR5D18 (FI) PRKACB","false",,"OR5D18 (FI) PRKACB"
"FI","activated by","<-","1.0",,"FANCD2 (FI) TOPBP1","false",,"FANCD2 (FI) TOPBP1"
"FI","catalyzed by","<-","1.0",,"ACTA2 (FI) MMP16","false",,"ACTA2 (FI) MMP16"
"FI","expression regulated by","<-","1.0",,"PLXND1 (FI) TAL1","false",,"PLXND1 (FI) TAL1"
"FI","input","-","1.0",,"CELSR1 (FI) PCDHB2","false",,"CELSR1 (FI) PCDHB2"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"HLA-DQA2 (FI) HLA-DRB5","false",,"HLA-DQA2 (FI) HLA-DRB5"
"FI","PPrel: activation","->","1.0",,"GNB1 (FI) PRKCE","false",,"GNB1 (FI) PRKCE"
"FI","complex; input","-","1.0",,"NIPBL (FI) RAD21","false",,"NIPBL (FI) RAD21"
"FI","catalyze; input","->","1.0",,"KMT2D (FI) NCOR1","false",,"KMT2D (FI) NCOR1"
"FI","catalyze; input","->","1.0",,"KMT2C (FI) NCOR1","false",,"KMT2C (FI) NCOR1"
"FI","complex; input","-","1.0",,"DYNC1H1 (FI) SPTBN4","false",,"DYNC1H1 (FI) SPTBN4"
"FI","complex; input","-","1.0",,"FYN (FI) MAPK1","false",,"FYN (FI) MAPK1"
"FI","inhibit","-|","1.0",,"RB1 (FI) TBP","false",,"RB1 (FI) TBP"
"FI","PPrel: activation","->","1.0",,"ARRB2 (FI) BRAF","false",,"ARRB2 (FI) BRAF"
"FI","PPrel: activated by; complex; input","<-","1.0",,"GNG13 (FI) OR4C12","false",,"GNG13 (FI) OR4C12"
"FI","PPrel: activation, phosphorylation","->","1.0",,"PRKACA (FI) SCN5A","false",,"PRKACA (FI) SCN5A"
"FI","input","-","1.0",,"PCDHA2 (FI) PCDHGA1","false",,"PCDHA2 (FI) PCDHGA1"
"FI","catalyze; catalyzed by; complex; inhibit; input","<-","1.0",,"HCK (FI) STAT1","false",,"HCK (FI) STAT1"
"FI","catalyze; input","->","1.0",,"HERC2 (FI) UBC","false",,"HERC2 (FI) UBC"
"FI","predicted","-","0.63",,"CFL1 (FI) NLRP5","false",,"CFL1 (FI) NLRP5"
"FI","complex","-","1.0",,"ITGA2 (FI) ITGB1","false",,"ITGA2 (FI) ITGB1"
"FI","complex; input","-","1.0",,"FYN (FI) SPTAN1","false",,"FYN (FI) SPTAN1"
"FI","predicted","-","0.7",,"CHRM3 (FI) NALCN","false",,"CHRM3 (FI) NALCN"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"BRAF (FI) PRKACA","false",,"BRAF (FI) PRKACA"
"FI","predicted","-","0.64",,"EP300 (FI) IRF1","false",,"EP300 (FI) IRF1"
"FI","activated by","<-","1.0",,"CSNK1E (FI) WNT1","false",,"CSNK1E (FI) WNT1"
"FI","complex; input","-","1.0",,"COL5A1 (FI) ITGA2","false",,"COL5A1 (FI) ITGA2"
"FI","predicted","-","0.64",,"EP300 (FI) KHDRBS1","false",,"EP300 (FI) KHDRBS1"
"FI","predicted","-","0.64",,"COPS5 (FI) ESR1","false",,"COPS5 (FI) ESR1"
"FI","expression regulated by","<-","1.0",,"COPS5 (FI) POU2F1","false",,"COPS5 (FI) POU2F1"
"FI","PPrel: compound","-","1.0",,"ITPR1 (FI) NOS1","false",,"ITPR1 (FI) NOS1"
"FI","predicted","-","0.64",,"NOTCH1 (FI) SMAD3","false",,"NOTCH1 (FI) SMAD3"
"FI","predicted","-","0.64",,"ARNTL (FI) MAX","false",,"ARNTL (FI) MAX"
"FI","reaction","-","1.0",,"NFKBIA (FI) STAT3","false",,"NFKBIA (FI) STAT3"
"FI","expression regulated by","<-","1.0",,"BPTF (FI) USF1","false",,"BPTF (FI) USF1"
"FI","complex; input","-","1.0",,"PPFIA3 (FI) STX1A","false",,"PPFIA3 (FI) STX1A"
"FI","expression regulates","->","1.0",,"ZEB1 (FI) ZFP62","false",,"ZEB1 (FI) ZFP62"
"FI","activate","->","1.0",,"APC (FI) RAC1","false",,"APC (FI) RAC1"
"FI","predicted","-","0.57",,"COPS5 (FI) STAT3","false",,"COPS5 (FI) STAT3"
"FI","complex","-","1.0",,"ACTA2 (FI) VCL","false",,"ACTA2 (FI) VCL"
"FI","activated by","<-","1.0",,"CSNK1E (FI) FZD8","false",,"CSNK1E (FI) FZD8"
"FI","complex; inhibit; input","-|","1.0",,"NCOR1 (FI) SMAD3","false",,"NCOR1 (FI) SMAD3"
"FI","complex; inhibit; input","-|","1.0",,"NCOR1 (FI) SMAD4","false",,"NCOR1 (FI) SMAD4"
"FI","PPrel: inhibition; activate; catalyze; complex; inhibite; input","-","1.0",,"CYLD (FI) TRAF2","false",,"CYLD (FI) TRAF2"
"FI","predicted","-","0.99",,"FOS (FI) MECOM","false",,"FOS (FI) MECOM"
"FI","expression regulated by; expression regulates; reaction","<->","1.0",,"EGR1 (FI) TP53","false",,"EGR1 (FI) TP53"
"FI","predicted","-","0.64",,"CAV1 (FI) MAPK1","false",,"CAV1 (FI) MAPK1"
"FI","expression regulates","->","1.0",,"EGR1 (FI) PHF14","false",,"EGR1 (FI) PHF14"
"FI","PPrel: activated by","<-","1.0",,"GNG13 (FI) OR2M3","false",,"GNG13 (FI) OR2M3"
"FI","expression regulated by","<-","1.0",,"HTT (FI) TFAP2A","false",,"HTT (FI) TFAP2A"
"FI","complex; input","-","1.0",,"ACTA2 (FI) MYH6","false",,"ACTA2 (FI) MYH6"
"FI","complex; input","-","1.0",,"ACTA2 (FI) MYH7","false",,"ACTA2 (FI) MYH7"
"FI","predicted","-","0.64",,"ANK2 (FI) CTNNB1","false",,"ANK2 (FI) CTNNB1"
"FI","PPrel: binding/association; PPrel: dissociation; complex; input","-","1.0",,"ACTA2 (FI) MYH9","false",,"ACTA2 (FI) MYH9"
"FI","input","-","1.0",,"CELSR1 (FI) FAT2","false",,"CELSR1 (FI) FAT2"
"FI","predicted","-","0.64",,"CTBP2 (FI) EP300","false",,"CTBP2 (FI) EP300"
"FI","reaction","-","1.0",,"H3C15 (FI) RAD21","false",,"H3C15 (FI) RAD21"
"FI","PPrel: activated by","<-","1.0",,"KRAS (FI) PRKCE","false",,"KRAS (FI) PRKCE"
"FI","predicted","-","0.64",,"HSP90AB1 (FI) PRKD2","false",,"HSP90AB1 (FI) PRKD2"
"FI","PPrel: binding/association","-","1.0",,"KLC3 (FI) TUBB8","false",,"KLC3 (FI) TUBB8"
"FI","expression regulated by","<-","1.0",,"PHLDA1 (FI) RAD21","false",,"PHLDA1 (FI) RAD21"
"FI","predicted","-","0.62",,"ATP6V1A (FI) TUFM","false",,"ATP6V1A (FI) TUFM"
"FI","predicted","-","0.64",,"APP (FI) SQSTM1","false",,"APP (FI) SQSTM1"
"FI","complex","-","1.0",,"CTCF (FI) H3C15","false",,"CTCF (FI) H3C15"
"FI","PPrel: activated by","<-","1.0",,"GNG13 (FI) OR14I1","false",,"GNG13 (FI) OR14I1"
"FI","complex; input","-","1.0",,"PRPF8 (FI) SF3A2","false",,"PRPF8 (FI) SF3A2"
"FI","complex","-","1.0",,"FCGR2A (FI) LILRA1","false",,"FCGR2A (FI) LILRA1"
"FI","PPrel: activation","->","1.0",,"HTT (FI) MAP3K10","false",,"HTT (FI) MAP3K10"
"FI","complex","-","1.0",,"FCGR2A (FI) LILRA2","false",,"FCGR2A (FI) LILRA2"
"FI","predicted","-","0.69",,"HLA-B (FI) PRKD2","false",,"HLA-B (FI) PRKD2"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"HLA-DQA1 (FI) HLA-DRB5","false",,"HLA-DQA1 (FI) HLA-DRB5"
"FI","complex","-","1.0",,"FCGR2A (FI) LILRA4","false",,"FCGR2A (FI) LILRA4"
"FI","complex; input","-","1.0",,"CD247 (FI) NCR3LG1","false",,"CD247 (FI) NCR3LG1"
"FI","predicted","-","0.64",,"HOXA1 (FI) ZNF587","false",,"HOXA1 (FI) ZNF587"
"FI","predicted","-","0.64",,"APP (FI) COPS5","false",,"APP (FI) COPS5"
"FI","expression regulated by","<-","1.0",,"H1-5 (FI) JUN","false",,"H1-5 (FI) JUN"
"FI","predicted","-","0.64",,"AKT1 (FI) FYN","false",,"AKT1 (FI) FYN"
"FI","reaction","-","1.0",,"AR (FI) JUN","false",,"AR (FI) JUN"
"FI","catalyze","->","1.0",,"ARF6 (FI) HTT","false",,"ARF6 (FI) HTT"
"FI","complex; input","-","1.0",,"CTCF (FI) KMT2C","false",,"CTCF (FI) KMT2C"
"FI","PPrel: activated, indirect effect","<-","1.0",,"CFL1 (FI) RHOA","false",,"CFL1 (FI) RHOA"
"FI","complex; input","-","1.0",,"CTCF (FI) KMT2D","false",,"CTCF (FI) KMT2D"
"FI","predicted","-","0.64",,"MDFI (FI) ZNF572","false",,"MDFI (FI) ZNF572"
"FI","PPrel: inhibited by; complex; inhibited by; input","|-","1.0",,"ARNTL (FI) CSNK1E","false",,"ARNTL (FI) CSNK1E"
"FI","complex","-","1.0",,"FCGR2A (FI) LILRB1","false",,"FCGR2A (FI) LILRB1"
"FI","catalyze","->","1.0",,"ERN1 (FI) TRIM2","false",,"ERN1 (FI) TRIM2"
"FI","complex; reaction","-","1.0",,"CUL9 (FI) RBX1","false",,"CUL9 (FI) RBX1"
"FI","PPrel: activated, indirect effect; activated by; complex; input","<-","1.0",,"ACTB (FI) RAC1","false",,"ACTB (FI) RAC1"
"FI","complex; input","-","1.0",,"FN1 (FI) YWHAZ","false",,"FN1 (FI) YWHAZ"
"FI","PPrel: activation, indirect effect; activate; activated by; complex; input","<->","1.0",,"GRB2 (FI) MAPK1","false",,"GRB2 (FI) MAPK1"
"FI","complex","-","1.0",,"AKAP9 (FI) CSNK1E","false",,"AKAP9 (FI) CSNK1E"
"FI","expression regulates","->","1.0",,"EP300 (FI) MAGEA12","false",,"EP300 (FI) MAGEA12"
"FI","predicted","-","0.64",,"BRCA1 (FI) CTBP2","false",,"BRCA1 (FI) CTBP2"
"FI","GErel: expression","->","1.0",,"STAT1 (FI) ZNF763","false",,"STAT1 (FI) ZNF763"
"FI","complex; input","-","1.0",,"DLGAP3 (FI) SHANK3","false",,"DLGAP3 (FI) SHANK3"
"FI","activated by","<-","1.0",,"MAX (FI) PAK2","false",,"MAX (FI) PAK2"
"FI","predicted","-","0.64",,"MYCBP2 (FI) TTN","false",,"MYCBP2 (FI) TTN"
"FI","PPrel: activated by; PPrel: inhibited by; complex; input","-","1.0",,"KRAS (FI) NF1","false",,"KRAS (FI) NF1"
"FI","expression regulated by","<-","1.0",,"HCST (FI) TBP","false",,"HCST (FI) TBP"
"FI","expression regulated by","<-","1.0",,"HSP90AB1 (FI) TAF1","false",,"HSP90AB1 (FI) TAF1"
"FI","input","-","1.0",,"FCGR2A (FI) MYO1C","false",,"FCGR2A (FI) MYO1C"
"FI","complex; input","-","1.0",,"ANK2 (FI) KCNQ2","false",,"ANK2 (FI) KCNQ2"
"FI","complex","-","1.0",,"SPTA1 (FI) SPTB","false",,"SPTA1 (FI) SPTB"
"FI","activated by","<-","1.0",,"GEMIN2 (FI) NUP85","false",,"GEMIN2 (FI) NUP85"
"FI","complex; input","-","1.0",,"FLNA (FI) FN1","false",,"FLNA (FI) FN1"
"FI","expression regulates","->","1.0",,"FOXA1 (FI) ZNF587","false",,"FOXA1 (FI) ZNF587"
"FI","predicted","-","0.64",,"MDFI (FI) ZNF491","false",,"MDFI (FI) ZNF491"
"FI","activated by; predicted","<-","1.0",,"RHOA (FI) VCL","false",,"RHOA (FI) VCL"
"FI","predicted","-","0.97",,"ZNF473 (FI) ZNF837","false",,"ZNF473 (FI) ZNF837"
"FI","expression regulated by","<-","1.0",,"PEG3 (FI) TP53","false",,"PEG3 (FI) TP53"
"FI","complex; input","-","1.0",,"EP300 (FI) TAF1A","false",,"EP300 (FI) TAF1A"
"FI","expression regulates","->","1.0",,"FOXA1 (FI) MAGEA12","false",,"FOXA1 (FI) MAGEA12"
"FI","reaction","-","1.0",,"CALM3 (FI) SCN1B","false",,"CALM3 (FI) SCN1B"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR1K1","false",,"ARRB2 (FI) OR1K1"
"FI","PPrel: activated by","<-","1.0",,"ADCY5 (FI) AKT1","false",,"ADCY5 (FI) AKT1"
"FI","predicted","-","0.64",,"ABL1 (FI) DLX4","false",,"ABL1 (FI) DLX4"
"FI","complex; input","-","1.0",,"SCN5A (FI) SPTB","false",,"SCN5A (FI) SPTB"
"FI","predicted","-","0.69",,"HLA-A (FI) PRKD2","false",,"HLA-A (FI) PRKD2"
"FI","PPrel: activated, ubiquitination; catalyzed by; complex; input","<-","1.0",,"NFKBIA (FI) RBX1","false",,"NFKBIA (FI) RBX1"
"FI","predicted","-","0.54",,"PLXNB3 (FI) PTK7","false",,"PLXNB3 (FI) PTK7"
"FI","activate; complex; reaction","->","1.0",,"CALM3 (FI) HSP90AA1","false",,"CALM3 (FI) HSP90AA1"
"FI","predicted","-","0.64",,"MDFI (FI) ZNF559","false",,"MDFI (FI) ZNF559"
"FI","predicted","-","0.64",,"EGFR (FI) MET","false",,"EGFR (FI) MET"
"FI","complex; expression regulates; input; reaction","->","1.0",,"EP300 (FI) FOS","false",,"EP300 (FI) FOS"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR8K1","false",,"GNB1 (FI) OR8K1"
"FI","complex; input","-","1.0",,"EGFR (FI) RHOA","false",,"EGFR (FI) RHOA"
"FI","PPrel: activated by; PPrel: activated, indirect effect; catalyzed by; complex; input","<-","1.0",,"C3 (FI) C4B","false",,"C3 (FI) C4B"
"FI","complex; input","-","1.0",,"UBC (FI) USP9X","false",,"UBC (FI) USP9X"
"FI","input","-","1.0",,"PCDHB8 (FI) PCDHGA1","false",,"PCDHB8 (FI) PCDHGA1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR2AK2 (FI) PRKACA","false",,"OR2AK2 (FI) PRKACA"
"FI","expression regulated by","<-","1.0",,"BRCA1 (FI) RXRA","false",,"BRCA1 (FI) RXRA"
"FI","reaction","-","1.0",,"MAML2 (FI) MAML3","false",,"MAML2 (FI) MAML3"
"FI","complex; input","-","1.0",,"ANK2 (FI) DYNC1H1","false",,"ANK2 (FI) DYNC1H1"
"FI","expression regulates","->","1.0",,"BRCA1 (FI) RXRB","false",,"BRCA1 (FI) RXRB"
"FI","expression regulates","->","1.0",,"TAL1 (FI) ZEB1","false",,"TAL1 (FI) ZEB1"
"FI","expression regulates","->","1.0",,"CTCF (FI) FN1","false",,"CTCF (FI) FN1"
"FI","complex; input","-","1.0",,"APP (FI) SGTA","false",,"APP (FI) SGTA"
"FI","input","-","1.0",,"CCNC (FI) NCOR1","false",,"CCNC (FI) NCOR1"
"FI","expression regulated by","<-","1.0",,"ABL1 (FI) STAT1","false",,"ABL1 (FI) STAT1"
"FI","PPrel: activation; complex","->","1.0",,"CDC42 (FI) PARD3","false",,"CDC42 (FI) PARD3"
"FI","activate; inhibited by","|->","1.0",,"EGR1 (FI) HDAC1","false",,"EGR1 (FI) HDAC1"
"FI","PPrel: activated by; complex; input","<-","1.0",,"NRAS (FI) SYNGAP1","false",,"NRAS (FI) SYNGAP1"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR12D2","false",,"ARRB2 (FI) OR12D2"
"FI","catalyzed by","<-","1.0",,"CD247 (FI) PDCD1LG2","false",,"CD247 (FI) PDCD1LG2"
"FI","complex; input","-","1.0",,"AR (FI) H3C15","false",,"AR (FI) H3C15"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR2T27","false",,"GNB1 (FI) OR2T27"
"FI","PPrel: activated by","<-","1.0",,"PARD3 (FI) PRSS1","false",,"PARD3 (FI) PRSS1"
"FI","predicted","-","0.64",,"HSP90AB1 (FI) STAT1","false",,"HSP90AB1 (FI) STAT1"
"FI","complex; reaction","-","1.0",,"AP2M1 (FI) EDN1","false",,"AP2M1 (FI) EDN1"
"FI","catalyzed by; inhibit","<-|","1.0",,"ARRB2 (FI) CSNK1E","false",,"ARRB2 (FI) CSNK1E"
"FI","activate; input","->","1.0",,"NUP153 (FI) U2AF2","false",,"NUP153 (FI) U2AF2"
"FI","complex; input","-","1.0",,"NFKBIA (FI) UBC","false",,"NFKBIA (FI) UBC"
"FI","catalyzed by; complex; input","<-","1.0",,"L1CAM (FI) MAPK1","false",,"L1CAM (FI) MAPK1"
"FI","predicted","-","0.64",,"TRIM27 (FI) ZNF572","false",,"TRIM27 (FI) ZNF572"
"FI","PPrel: inhibited, ubiquitination","|-","1.0",,"CDK2 (FI) RBX1","false",,"CDK2 (FI) RBX1"
"FI","catalyze","->","1.0",,"GRK6 (FI) GRM6","false",,"GRK6 (FI) GRM6"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR2T35","false",,"GNB1 (FI) OR2T35"
"FI","PPrel: activation; PPrel: activation, indirect effect; catalyze","->","1.0",,"MET (FI) NRAS","false",,"MET (FI) NRAS"
"FI","GErel: expression","->","1.0",,"STAT1 (FI) ZNF729","false",,"STAT1 (FI) ZNF729"
"FI","predicted","-","0.64",,"GORASP2 (FI) TRAF2","false",,"GORASP2 (FI) TRAF2"
"FI","GErel: expression","->","1.0",,"STAT1 (FI) ZNF721","false",,"STAT1 (FI) ZNF721"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR8K1 (FI) PRKACA","false",,"OR8K1 (FI) PRKACA"
"FI","activate","->","1.0",,"CHRM3 (FI) PRKCE","false",,"CHRM3 (FI) PRKCE"
"FI","PPrel: activated by; complex; input","<-","1.0",,"GNG13 (FI) OR7C1","false",,"GNG13 (FI) OR7C1"
"FI","predicted","-","0.64",,"CTNNB1 (FI) HSP90AB1","false",,"CTNNB1 (FI) HSP90AB1"
"FI","activated by; complex; input","<-","1.0",,"GRB2 (FI) JAK1","false",,"GRB2 (FI) JAK1"
"FI","expression regulated by","<-","1.0",,"SPTA1 (FI) TAL1","false",,"SPTA1 (FI) TAL1"
"FI","PPrel: activated by","<-","1.0",,"GNG13 (FI) OR7C2","false",,"GNG13 (FI) OR7C2"
"FI","complex; input","-","1.0",,"KCNQ2 (FI) SPTA1","false",,"KCNQ2 (FI) SPTA1"
"FI","catalyze; complex; input","->","1.0",,"FANCD2 (FI) UBC","false",,"FANCD2 (FI) UBC"
"FI","activated by; inhibit","<-|","1.0",,"CALM3 (FI) MAPK1","false",,"CALM3 (FI) MAPK1"
"FI","complex; input","-","1.0",,"DCTN1 (FI) TMEM216","false",,"DCTN1 (FI) TMEM216"
"FI","PPrel: inhibition","-|","1.0",,"PLXNB3 (FI) RAC1","false",,"PLXNB3 (FI) RAC1"
"FI","PPrel: activation; complex; reaction","->","1.0",,"HLA-C (FI) KIR2DL1","false",,"HLA-C (FI) KIR2DL1"
"FI","catalyzed by","<-","1.0",,"KRAS (FI) PTK2B","false",,"KRAS (FI) PTK2B"
"FI","PPrel: binding/association; complex","-","1.0",,"DCTN1 (FI) TUBB8","false",,"DCTN1 (FI) TUBB8"
"FI","predicted","-","0.64",,"RB1 (FI) TFAP2A","false",,"RB1 (FI) TFAP2A"
"FI","GErel: expression","->","1.0",,"STAT1 (FI) ZNF717","false",,"STAT1 (FI) ZNF717"
"FI","activate; catalyze; complex","->","1.0",,"CSNK1E (FI) CTNNB1","false",,"CSNK1E (FI) CTNNB1"
"FI","PPrel: activation; PPrel: binding/association; complex","->","1.0",,"HLA-C (FI) KIR2DL4","false",,"HLA-C (FI) KIR2DL4"
"FI","predicted","-","1.0",,"DOCK2 (FI) VAV1","false",,"DOCK2 (FI) VAV1"
"FI","predicted","-","0.63",,"MYH9 (FI) RASIP1","false",,"MYH9 (FI) RASIP1"
"FI","predicted","-","0.64",,"EGFR (FI) KRT18","false",,"EGFR (FI) KRT18"
"FI","complex; input","-","1.0",,"SYNE1 (FI) SYNE2","false",,"SYNE1 (FI) SYNE2"
"FI","expression regulated by","<-","1.0",,"CAV1 (FI) TP53","false",,"CAV1 (FI) TP53"
"FI","catalyzed by","<-","1.0",,"HSP90AA1 (FI) MAPK1","false",,"HSP90AA1 (FI) MAPK1"
"FI","complex","-","1.0",,"ACTB (FI) TRRAP","false",,"ACTB (FI) TRRAP"
"FI","activate","->","1.0",,"AXIN1 (FI) MAX","false",,"AXIN1 (FI) MAX"
"FI","catalyze","->","1.0",,"MET (FI) RHOA","false",,"MET (FI) RHOA"
"FI","predicted","-","0.54",,"NRF1 (FI) ZNF257","false",,"NRF1 (FI) ZNF257"
"FI","complex; input","-","1.0",,"POU2F1 (FI) TBP","false",,"POU2F1 (FI) TBP"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR2G6","false",,"GNB1 (FI) OR2G6"
"FI","expression regulated by","<-","1.0",,"NFKBIA (FI) RAD21","false",,"NFKBIA (FI) RAD21"
"FI","predicted","-","0.6",,"HSP90AB1 (FI) RAD54B","false",,"HSP90AB1 (FI) RAD54B"
"FI","expression regulated by","<-","1.0",,"TERT (FI) USF2","false",,"TERT (FI) USF2"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR8G5","false",,"ARRB2 (FI) OR8G5"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR10H2 (FI) PRKACB","false",,"OR10H2 (FI) PRKACB"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR10H1 (FI) PRKACB","false",,"OR10H1 (FI) PRKACB"
"FI","expression regulated by","<-","1.0",,"APP (FI) SP1","false",,"APP (FI) SP1"
"FI","activated by; inhibite","<-|","1.0",,"APPL1 (FI) AR","false",,"APPL1 (FI) AR"
"FI","expression regulated by","<-","1.0",,"EDN1 (FI) ESR1","false",,"EDN1 (FI) ESR1"
"FI","expression regulated by","<-","1.0",,"RELB (FI) USF1","false",,"RELB (FI) USF1"
"FI","catalyze","->","1.0",,"MAPK1 (FI) RBX1","false",,"MAPK1 (FI) RBX1"
"FI","complex; input","-","1.0",,"MRPS18C (FI) TUFM","false",,"MRPS18C (FI) TUFM"
"FI","PPrel: activation","->","1.0",,"PTK2B (FI) RAC1","false",,"PTK2B (FI) RAC1"
"FI","PPrel: activation; reaction","->","1.0",,"CALM3 (FI) PDE1C","false",,"CALM3 (FI) PDE1C"
"FI","complex; input","-","1.0",,"MET (FI) STAT3","false",,"MET (FI) STAT3"
"FI","predicted","-","0.64",,"POLR2A (FI) SCAF1","false",,"POLR2A (FI) SCAF1"
"FI","PPrel: activation; activate; activated by","<->","1.0",,"ITGB1 (FI) PRKACB","false",,"ITGB1 (FI) PRKACB"
"FI","predicted","-","0.64",,"CDK2 (FI) EP300","false",,"CDK2 (FI) EP300"
"FI","expression regulates","->","1.0",,"MYC (FI) NFKBIA","false",,"MYC (FI) NFKBIA"
"FI","PPrel: activation; PPrel: activation, phosphorylation; activate; catalyze; catalyzed by; complex; inhibit; input","<-","1.0",,"JAK1 (FI) STAT1","false",,"JAK1 (FI) STAT1"
"FI","predicted","-","0.63",,"BAX (FI) ITPR1","false",,"BAX (FI) ITPR1"
"FI","PPrel: activation; PPrel: activation, phosphorylation; activate; catalyze; catalyzed by; complex; inhibit; input","<-","1.0",,"JAK1 (FI) STAT3","false",,"JAK1 (FI) STAT3"
"FI","complex; input","-","1.0",,"EP300 (FI) MYO1C","false",,"EP300 (FI) MYO1C"
"FI","PPrel: activation","->","1.0",,"GNG13 (FI) RAC1","false",,"GNG13 (FI) RAC1"
"FI","predicted","-","0.64",,"MMS19 (FI) MYC","false",,"MMS19 (FI) MYC"
"FI","expression regulated by","<-","1.0",,"TERT (FI) USF1","false",,"TERT (FI) USF1"
"FI","predicted","-","0.64",,"CTNNB1 (FI) RXRA","false",,"CTNNB1 (FI) RXRA"
"FI","expression regulates","->","1.0",,"RAD21 (FI) TFAP2A","false",,"RAD21 (FI) TFAP2A"
"FI","PPrel: activation","->","1.0",,"ITGA2 (FI) PRKACB","false",,"ITGA2 (FI) PRKACB"
"FI","catalyzed by","<-","1.0",,"NRAS (FI) VAV1","false",,"NRAS (FI) VAV1"
"FI","complex","-","1.0",,"EPC1 (FI) TRRAP","false",,"EPC1 (FI) TRRAP"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR4K15 (FI) PRKACB","false",,"OR4K15 (FI) PRKACB"
"FI","expression regulated by","<-","1.0",,"BTG1 (FI) STAT3","false",,"BTG1 (FI) STAT3"
"FI","PPrel: binding/association","-","1.0",,"KLC3 (FI) TUBA3D","false",,"KLC3 (FI) TUBA3D"
"FI","PPrel: inhibition; complex; inhibit; input","-|","1.0",,"CTNNB1 (FI) EP300","false",,"CTNNB1 (FI) EP300"
"FI","complex; input","-","1.0",,"ITGB1 (FI) YWHAZ","false",,"ITGB1 (FI) YWHAZ"
"FI","catalyze","->","1.0",,"CHST12 (FI) CSPG4","false",,"CHST12 (FI) CSPG4"
"FI","catalyzed by","<-","1.0",,"CHRM3 (FI) GRK6","false",,"CHRM3 (FI) GRK6"
